away_season,away_event_date,away_nano,away_market,away_name,away_alias,away_points,away_epa_total,away_epa_offense_total,away_epa_offense_pass,away_epa_offense_rush,away_epa_defense_total,away_epa_defense_pass,away_epa_defense_rush,away_rush_att,away_rush_yds,away_rush_tds,away_pass_cmp,away_pass_att,away_pass_cmp_pct,away_pass_yds,away_pass_tds,away_pass_int,away_passer_rating,away_total_yds,away_times_sacked,away_yds_sacked_for,away_turnovers,away_penalties,away_penalty_yds,away_time_of_possession,away_boxscore_stats_link,away_home_away,away_days_since_last_game,away_short_rest
2015,2016-01-10,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,10,1.0,-8.95,-0.2,-8.09,10.17,3.95,6.22,28,97,0,13,26,0.5,142,1,1,63.301,226,2,13,1,6,65,1654,https://www.pro-football-reference.com/boxscores/201601100min.htm,away,7.0,False
2015,2016-01-17,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,24,-7.0,5.96,0.57,6.7,-8.35,-13.96,4.94,12,78,0,31,48,0.646,366,3,2,91.146,403,5,41,2,3,20,1462,https://www.pro-football-reference.com/boxscores/201601170car.htm,away,7.0,False
2016,2016-09-18,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,3,-6.0,-4.15,3.93,-6.75,-0.61,-5.55,3.86,24,67,0,22,35,0.629,254,0,0,84.702,306,2,15,1,10,114,1803,https://www.pro-football-reference.com/boxscores/201609180ram.htm,away,7.0,False
2016,2016-10-02,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,27,10.0,9.58,14.85,-3.64,-1.16,-7.74,6.58,26,66,0,23,32,0.719,309,3,0,133.464,354,2,21,0,7,71,1845,https://www.pro-football-reference.com/boxscores/201610020nyj.htm,away,7.0,False
2016,2016-10-23,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,6,0.0,-15.0,-8.03,-6.3,1.88,-3.7,5.22,19,52,0,24,37,0.649,225,0,0,81.475,257,1,20,0,10,90,1719,https://www.pro-football-reference.com/boxscores/201610230crd.htm,away,7.0,False
2016,2016-10-30,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,20,-5.0,2.63,5.24,-0.99,-6.08,-16.47,8.57,17,74,1,23,36,0.639,296,0,1,78.009,359,1,11,1,11,76,1428,https://www.pro-football-reference.com/boxscores/201610300nor.htm,away,7.0,False
2016,2016-11-13,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,31,7.0,17.85,21.71,-1.62,-11.93,-18.38,5.42,26,96,0,25,37,0.676,348,3,0,124.606,420,3,24,0,8,60,1825,https://www.pro-football-reference.com/boxscores/201611130nwe.htm,away,6.0,False
2016,2016-11-27,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,5,9.0,-1.31,8.85,-9.5,18.87,22.46,-3.59,22,127,0,17,33,0.515,151,0,2,38.826,245,6,33,3,2,27,1581,https://www.pro-football-reference.com/boxscores/201611270tam.htm,away,7.0,False
2016,2016-12-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,10,-28.0,-17.74,-20.17,1.73,-11.85,-14.89,3.04,26,136,0,22,39,0.564,240,1,5,43.697,354,3,22,6,7,63,1910,https://www.pro-football-reference.com/boxscores/201612110gnb.htm,away,7.0,False
2016,2017-01-01,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,25,-2.0,-5.26,5.49,-11.66,-5.68,-9.64,3.63,25,87,1,23,38,0.605,300,1,0,94.189,376,2,11,0,4,34,1774,https://www.pro-football-reference.com/boxscores/201701010sfo.htm,away,8.0,False
2016,2017-01-14,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,20,-16.0,-0.92,-1.59,1.34,-20.27,-20.62,0.73,21,101,0,17,30,0.567,225,2,2,75.0,309,3,17,2,7,40,1601,https://www.pro-football-reference.com/boxscores/201701140atl.htm,away,7.0,False
2017,2017-09-10,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,9,-8.0,-10.07,-7.98,-1.41,-2.15,-6.06,3.26,18,90,0,14,27,0.519,158,0,0,69.676,225,3,23,1,8,50,1247,https://www.pro-football-reference.com/boxscores/201709100gnb.htm,away,14.0,False
2017,2017-09-24,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,27,-6.0,8.74,16.45,-6.05,-13.49,-9.92,-1.57,22,69,0,29,49,0.592,373,4,0,110.332,433,1,9,0,11,98,1639,https://www.pro-football-reference.com/boxscores/201709240oti.htm,away,7.0,False
2017,2017-10-08,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,16,6.0,-14.79,-8.69,-4.99,10.81,6.38,5.49,25,62,0,24,38,0.632,198,1,2,63.268,241,3,19,2,7,40,1876,https://www.pro-football-reference.com/boxscores/201710080ram.htm,away,7.0,False
2017,2017-10-22,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,24,17.0,3.85,17.24,-11.24,15.66,12.44,3.09,31,104,0,27,39,0.692,334,3,0,121.1,425,1,13,1,15,110,2126,https://www.pro-football-reference.com/boxscores/201710220nyg.htm,away,14.0,False
2017,2017-11-09,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,22,6.0,-2.92,5.85,-7.78,4.03,-9.83,13.19,23,75,0,22,32,0.688,238,2,0,111.198,287,5,26,0,12,108,1853,https://www.pro-football-reference.com/boxscores/201711090crd.htm,away,4.0,True
2017,2017-11-26,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,24,-11.0,-10.16,-6.68,-3.12,-2.89,-11.33,8.44,30,90,1,20,34,0.588,228,2,1,86.397,318,0,0,1,6,35,1771,https://www.pro-football-reference.com/boxscores/201711260sfo.htm,away,6.0,False
2017,2017-12-10,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,24,-6.0,3.46,0.04,3.42,-9.61,-12.63,2.32,24,141,0,17,31,0.548,271,3,3,76.882,401,2,11,3,6,73,1619,https://www.pro-football-reference.com/boxscores/201712100jax.htm,away,7.0,False
2017,2017-12-24,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,21,9.0,-5.32,3.8,-8.8,7.97,9.74,-0.31,30,76,0,14,21,0.667,93,2,0,107.837,136,3,33,0,11,142,1630,https://www.pro-football-reference.com/boxscores/201712240dal.htm,away,7.0,False
2018,2018-09-09,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,24,-3.0,-1.88,6.24,-6.85,-0.59,-1.63,0.38,16,64,0,19,33,0.576,298,3,2,92.74,306,6,56,3,7,45,1492,https://www.pro-football-reference.com/boxscores/201809090den.htm,away,14.0,False
2018,2018-09-17,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,17,-7.0,-11.46,-11.04,0.24,0.24,-0.61,0.41,22,74,0,22,36,0.611,226,2,1,86.111,276,6,24,2,5,37,1536,https://www.pro-football-reference.com/boxscores/201809170chi.htm,away,8.0,False
2018,2018-09-30,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,20,3.0,1.31,-0.69,2.7,-1.27,-10.15,9.41,34,171,2,19,26,0.731,172,0,0,90.545,331,2,12,0,8,57,1906,https://www.pro-football-reference.com/boxscores/201809300crd.htm,away,7.0,False
2018,2018-10-14,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,27,24.0,12.0,11.93,0.4,12.31,10.66,1.65,37,155,0,17,23,0.739,222,3,1,125.362,369,1,8,1,8,64,1886,https://www.pro-football-reference.com/boxscores/201810140rai.htm,away,7.0,False
2018,2018-10-28,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,28,14.0,14.29,19.6,-5.31,-11.09,-11.98,0.89,42,176,1,14,17,0.824,248,3,0,158.333,413,2,11,0,7,111,2095,https://www.pro-football-reference.com/boxscores/201810280det.htm,away,14.0,False
2018,2018-11-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,31,-5.0,15.66,4.98,11.34,-22.36,-15.45,-9.18,34,273,1,17,26,0.654,176,3,0,123.237,414,4,35,1,7,56,1837,https://www.pro-football-reference.com/boxscores/201811110ram.htm,away,7.0,False
2018,2018-11-25,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,30,9.0,17.77,23.78,-6.0,-18.96,-13.63,-5.33,28,75,1,22,31,0.71,339,2,0,128.293,397,2,17,0,4,36,1826,https://www.pro-football-reference.com/boxscores/201811250car.htm,away,10.0,False
2018,2018-12-16,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,23,3.0,4.67,11.45,-6.44,-7.17,-7.25,0.74,35,168,1,23,31,0.742,237,2,0,117.272,385,3,20,0,14,148,2234,https://www.pro-football-reference.com/boxscores/201812160sfo.htm,away,6.0,False
2018,2019-01-05,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,22,-2.0,3.19,4.04,-2.85,-7.14,-5.55,-2.25,24,73,1,18,27,0.667,233,1,0,105.941,299,1,7,0,5,36,1510,https://www.pro-football-reference.com/boxscores/201901050dal.htm,away,6.0,False
2019,2019-09-15,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,28,3.0,5.07,16.74,-11.34,-0.23,2.03,-3.53,33,151,1,29,35,0.829,300,3,0,130.952,425,4,26,2,10,93,2146,https://www.pro-football-reference.com/boxscores/201909150pit.htm,away,7.0,False
2019,2019-09-29,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,27,17.0,10.61,8.78,2.16,0.78,3.85,-3.07,27,115,1,22,28,0.786,240,1,0,114.286,340,4,15,0,7,65,2004,https://www.pro-football-reference.com/boxscores/201909290crd.htm,away,7.0,False
2019,2019-10-13,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,32,4.0,15.53,23.31,-4.47,-3.24,3.67,-5.65,38,170,2,23,33,0.697,295,2,0,117.614,454,3,11,1,10,65,2021,https://www.pro-football-reference.com/boxscores/201910130cle.htm,away,10.0,False
2019,2019-10-27,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,27,9.0,7.62,7.31,0.97,-12.89,-14.66,1.92,33,151,1,14,20,0.7,182,2,0,131.667,322,2,11,0,9,60,1753,https://www.pro-football-reference.com/boxscores/201910270atl.htm,away,7.0,False
2019,2019-11-11,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,27,-4.0,-17.73,-13.06,-5.28,17.69,18.63,-1.27,34,147,1,24,34,0.706,232,1,1,86.887,336,5,43,4,9,75,2119,https://www.pro-football-reference.com/boxscores/201911110sfo.htm,away,8.0,False
2019,2019-11-24,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,17,9.0,-4.38,-2.56,-0.17,17.25,10.04,6.08,26,174,1,13,25,0.52,200,1,1,75.417,348,6,26,2,12,90,1685,https://www.pro-football-reference.com/boxscores/201911240phi.htm,away,13.0,False
2019,2019-12-08,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,12,-16.0,-7.74,-7.52,0.11,-13.97,-9.48,-2.79,21,106,0,22,36,0.611,245,0,1,69.792,308,5,43,1,8,64,1736,https://www.pro-football-reference.com/boxscores/201912080ram.htm,away,6.0,False
2019,2019-12-15,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,30,6.0,16.22,15.22,2.56,-6.32,1.29,-7.61,34,154,2,20,27,0.741,286,2,1,117.207,428,2,12,1,5,40,1878,https://www.pro-football-reference.com/boxscores/201912150car.htm,away,7.0,False
2019,2020-01-05,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,17,8.0,10.59,19.81,-6.6,1.96,1.98,-1.76,26,64,1,18,30,0.6,325,1,0,108.333,382,1,7,0,11,114,1605,https://www.pro-football-reference.com/boxscores/202001050phi.htm,away,7.0,False
2019,2020-01-12,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,23,-6.0,15.53,12.94,3.78,-18.63,-15.86,-2.77,24,110,2,21,31,0.677,277,1,0,106.519,375,5,12,0,6,47,1831,https://www.pro-football-reference.com/boxscores/202001120gnb.htm,away,7.0,False
2020,2020-09-13,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,38,15.0,21.28,26.41,-3.11,-7.25,-13.24,2.79,20,84,1,31,35,0.886,322,4,0,143.095,383,3,23,0,6,46,1836,https://www.pro-football-reference.com/boxscores/202009130atl.htm,away,14.0,False
2020,2020-10-04,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,31,9.0,16.11,14.23,1.88,-7.12,-2.93,-4.19,26,98,2,24,34,0.706,360,2,1,112.377,441,2,17,1,0,0,1611,https://www.pro-football-reference.com/boxscores/202010040mia.htm,away,7.0,False
2020,2020-10-25,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,34,-3.0,11.75,2.8,10.28,-13.97,-12.53,-2.44,30,200,1,33,50,0.66,388,3,3,84.417,572,2,16,3,8,78,2372,https://www.pro-football-reference.com/boxscores/202010250crd.htm,away,14.0,False
2020,2020-11-08,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,34,-10.0,9.12,9.59,-0.47,-17.05,-20.09,2.35,17,57,2,28,41,0.683,390,2,2,94.563,419,5,28,4,4,13,1679,https://www.pro-football-reference.com/boxscores/202011080buf.htm,away,7.0,False
2020,2020-11-15,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,16,-7.0,-3.08,-2.82,0.66,-11.84,-11.99,-0.52,22,113,1,22,37,0.595,248,0,2,57.038,333,6,28,3,4,23,1584,https://www.pro-football-reference.com/boxscores/202011150ram.htm,away,7.0,False
2020,2020-11-30,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,23,7.0,0.57,4.08,-2.82,6.08,9.3,-3.78,30,76,1,22,31,0.71,230,1,0,102.89,301,2,5,0,8,83,1977,https://www.pro-football-reference.com/boxscores/202011300phi.htm,away,11.0,False
2020,2020-12-20,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,20,-6.0,1.41,0.82,3.26,-3.17,2.28,-6.13,26,181,1,18,27,0.667,121,1,1,73.225,302,0,0,1,4,45,1664,https://www.pro-football-reference.com/boxscores/202012200was.htm,away,7.0,False
2020,2021-01-03,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,26,-3.0,2.58,6.51,-3.93,-5.26,-0.37,-6.36,27,121,1,20,36,0.556,181,2,0,87.847,280,2,22,0,4,35,1660,https://www.pro-football-reference.com/boxscores/202101030sfo.htm,away,7.0,False
2021,2021-09-12,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,28,13.0,14.35,14.29,0.71,-3.07,-8.33,3.99,27,140,0,18,23,0.783,254,4,0,152.264,381,3,13,1,7,53,1453,https://www.pro-football-reference.com/boxscores/202109120clt.htm,away,14.0,False
2021,2021-09-26,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,17,-13.0,14.86,9.39,5.47,-20.96,-25.91,2.36,18,106,1,23,32,0.719,298,1,0,111.198,389,2,15,0,4,35,1447,https://www.pro-football-reference.com/boxscores/202109260min.htm,away,7.0,False
2021,2021-10-03,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,28,-8.0,8.61,8.61,0.0,-2.2,-2.52,-1.01,28,105,2,16,23,0.696,149,2,0,116.033,234,3,20,0,5,27,1700,https://www.pro-football-reference.com/boxscores/202110030sfo.htm,away,7.0,False
2021,2021-10-17,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,20,-3.0,-3.89,-7.07,3.9,1.52,2.37,-1.51,27,144,1,23,32,0.719,209,1,0,99.609,309,5,44,1,6,45,1777,https://www.pro-football-reference.com/boxscores/202110170pit.htm,away,10.0,False
2021,2021-11-14,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,0,-17.0,-11.44,-14.25,2.81,-8.95,-5.46,-2.76,16,75,0,20,40,0.5,161,0,2,39.688,208,3,28,2,5,39,1251,https://www.pro-football-reference.com/boxscores/202111140gnb.htm,away,14.0,False
2021,2021-11-29,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,15,5.0,6.29,10.55,-4.21,2.58,-4.68,5.26,12,34,0,20,31,0.645,247,2,0,110.551,267,2,14,1,6,51,1115,https://www.pro-football-reference.com/boxscores/202111290was.htm,away,8.0,False
2021,2021-12-12,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,33,19.0,21.71,15.27,7.1,2.6,-3.88,6.15,29,193,2,17,28,0.607,260,2,0,115.179,453,0,0,0,8,69,1601,https://www.pro-football-reference.com/boxscores/202112120htx.htm,away,7.0,False
2021,2021-12-21,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,10,-10.0,-8.13,-6.95,-0.07,-4.19,-5.09,1.89,19,80,1,17,31,0.548,156,0,1,55.309,214,3,22,1,8,65,1494,https://www.pro-football-reference.com/boxscores/202112210ram.htm,away,9.0,False
2021,2022-01-09,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,38,8.0,12.83,2.83,10.0,-0.21,5.38,-2.94,30,202,2,15,26,0.577,238,3,1,110.737,431,1,9,2,4,30,1451,https://www.pro-football-reference.com/boxscores/202201090crd.htm,away,7.0,False
2022,2022-09-18,4M8AK5p0WXs1N,Seattle,Seahawks,SEA,7,20.0,16.39,13.57,2.82,9.18,6.35,2.16,14,36,0,24,31,0.774,197,0,2,66.196,216,2,17,3,10,106,1300,https://www.pro-football-reference.com/boxscores/202209180sfo.htm,away,6.0,False
